loc,num_functions,avg_function_length,cyclomatic_complexity,max_nesting_depth,max_function_complexity,std_dev_function_complexity,lint_warning_count,comment_to_code_ratio,review_comment_count,test_coverage_percent,num_test_files_linked,code_churn_recent,num_contributors,file_age_days,fan_in,bug_count_total,bug_density,bugs_last_30_days,bug_trend,test_fail_count_related,days_since_last_change,code_quality_score,bug_risk_score,bug_risk_class
2913,51,11.939887342450369,17,2,18,3.2164548302218705,165,0.3286968018330433,23,42.67029598625294,1,201,7,3424,11,38,0.8750313982825703,3,0,6,300,43.14130320314534,38.486697845421126,2
2356,40,34.65345271061492,16,6,11,4.2091949712270935,137,0.21791072773752923,96,50.7071769318771,10,421,1,665,21,4,0.7429348823962258,2,0,7,111,53.49957716348271,13.428012961737082,0
1152,37,47.8038500888928,5,3,12,2.0933346074819106,37,0.35282912367159636,49,72.81571614715372,3,2,6,3207,47,6,1.6113127244695082,0,1,28,123,82.14571242354768,32.075940302659525,2
1272,9,64.5982142533659,19,8,2,0.7199091542350855,22,0.13552865330314995,91,80.81307344194857,7,370,7,1098,36,66,2.7613829373868963,12,1,28,212,51.66457829479194,62.22394775765207,4
1756,72,38.562706339498384,24,4,45,0.0,50,0.17574287803017746,40,56.56392361093427,7,133,14,777,7,9,0.4613628284739778,11,1,5,244,47.723570238415874,33.315973254765154,2
2527,68,40.65192943778768,5,1,31,2.9101601629435994,107,0.0632107437566515,21,71.6765114297922,4,165,5,2078,39,40,0.8913181298471934,14,0,9,201,66.28949597729675,55.493281337139535,3
418,73,49.21299091201911,5,1,14,0.8784298110039521,74,0.28355669742657263,91,49.65256335638145,5,302,9,3093,27,74,0.9197801167056799,9,0,15,290,73.27502628949303,42.475367829335276,2
1144,70,29.0158304941948,27,8,29,4.216696710521501,194,0.052092570238808616,52,55.511393030271414,7,81,1,3386,26,57,1.7769513809313682,7,1,19,263,38.057985387658675,43.84300600436799,2
2200,19,22.69996079969105,7,8,26,0.7606946622351596,100,0.12870079068062196,3,57.8714751004414,7,483,6,3242,29,3,1.8174786751860283,19,-1,12,118,44.61868787893208,64.33755852686798,4
2955,33,26.037526646656918,12,3,12,1.5508039532418068,58,0.2957723590207437,72,90.88994930800074,1,13,9,2932,46,45,0.0,0,0,4,114,76.96189640995271,12.095076318118394,0
2262,16,7.993561843791497,9,5,9,2.396448839566142,158,0.07783653423513766,82,58.04117990870546,5,224,5,2779,30,11,1.7851395452889547,0,-1,6,335,50.87409803148488,10.520392595888936,0
626,49,5.0,14,2,34,4.130832453666194,193,0.292640650896352,100,46.539027567867734,8,322,14,3143,31,60,1.2221792988448839,6,1,12,120,45.22174557061684,69.72873657712263,4
2030,73,27.375289826427323,8,4,49,4.731661580615535,140,0.19951624302123505,64,55.93461111842724,10,95,4,527,8,53,0.7679198219512844,15,-1,7,296,53.931287606971864,40.97462687778589,2
2994,51,8.489846167355921,5,2,44,2.189063778269283,80,0.20794335338561123,33,80.41989610298954,1,484,9,741,26,30,1.393186369849155,4,0,13,161,55.54708058733472,51.80932468084874,3
2400,57,34.15512904234817,28,6,41,1.002151211308453,85,0.0,66,51.691669222955554,4,401,11,963,50,51,1.0981358682168774,3,-1,22,67,23.438545789129318,86.90232676133868,5
638,40,18.433299914206415,18,5,3,2.113894831948535,39,0.0,96,76.48507850305711,8,89,3,2166,15,0,0.3353847926613114,4,0,14,175,66.82818112908444,7.189419474555372,0
1081,4,60.25961393279208,15,5,41,3.620042341765948,171,0.2678830839813236,65,6.304171580165317,4,36,6,1200,7,16,0.46461533188466075,4,0,3,206,41.24479604027976,28.697044064299824,1
1577,78,14.41308188041283,19,8,38,4.430495001807305,14,0.2699724336276287,14,76.53174119570366,6,466,1,146,10,47,0.9342008052921431,11,1,19,132,75.08853733287802,61.11484790135752,4
2914,3,52.234346990426886,12,6,2,4.789425679556141,125,0.19770040238949427,35,28.906987094167825,4,258,4,3568,9,95,0.9622041246929345,3,0,0,173,60.25628697699344,21.834833376741695,1
1397,22,44.29298467262918,7,5,12,4.926259976497783,46,0.0880459503115967,42,54.93768341527843,10,200,3,2321,18,26,0.9140426517254345,4,1,3,280,69.81293155465872,39.795862865283326,2
1627,3,31.67886412842572,27,4,19,3.0876308432483364,21,0.11216288613114818,69,46.08866050925275,6,0,11,2089,39,23,1.8250733210882757,13,0,9,292,48.90433566200791,52.059715892472674,3
1897,28,52.56557202861191,6,2,2,4.1874117753815,165,0.19494052880312188,91,66.60569798429954,6,175,9,2957,47,87,0.0,5,1,12,164,53.69603371588129,50.5725734061718,3
594,41,33.28179278051606,9,6,36,2.7800552486566117,59,0.2370125064437771,15,66.5023064279082,1,275,10,853,38,68,1.6684400352976494,19,1,13,164,47.99837394143944,87.95027491464529,5
2666,12,5.0,21,4,49,0.0,73,0.3048487592391242,10,76.3327916672046,2,435,12,3303,40,100,1.6032401565408718,9,1,0,118,55.34504493711593,89.14916001271692,5
586,1,34.60143202447332,11,7,19,4.69445707766855,130,0.1943012226968929,64,56.26543015863223,10,172,5,709,20,24,0.27466253740304636,18,0,28,22,53.72039307833868,68.35926659790765,4
1164,29,40.42844678155656,18,5,43,2.8526722927510746,5,0.3294152622194827,27,21.45078461986681,10,391,2,3499,7,29,1.7046410288978775,4,0,28,96,37.923152187701355,57.26821459832728,3
2398,16,29.356797799475103,21,8,48,2.0292132906858633,167,0.32350512354359423,59,35.84468118442256,3,451,13,3504,0,41,0.7442003249383609,20,1,7,345,41.02609087615654,66.44997371496734,4
932,26,36.802911658763946,8,7,32,1.8571930004470798,52,0.07583865494028602,67,84.39881994762595,8,235,6,1891,34,78,2.184262223976029,9,-1,19,187,58.249090879286065,54.2823749815562,3
1952,24,5.0,4,1,42,3.292153630070094,55,0.043629864434545446,84,67.71713025298443,6,128,5,3603,8,17,0.4103538057020514,1,-1,30,8,65.45565913800752,10.008696924343539,0
957,57,46.64891615640685,23,8,36,2.3111228593429423,28,0.16156744676750812,50,78.2214018354531,6,390,2,3193,28,21,0.0,12,-1,6,25,52.79359073071232,38.23924032467519,2
1530,78,20.53588750493489,13,2,1,2.1099120889885796,37,0.17593293468469637,78,52.31217884401176,3,184,6,1086,42,18,0.0,3,-1,15,41,68.00211187046986,27.852595478803032,1
1298,63,26.767728428378167,29,8,4,5.273651568687642,164,0.0818283638608695,86,71.4133829618765,10,127,9,1876,1,11,0.5628723986918442,0,-1,4,244,49.907485198655685,8.18053059285644,0
1698,71,59.78415511196105,5,3,29,2.4136142589657004,66,0.19764112701808037,69,75.84456510674931,8,410,6,2484,32,14,2.3509482019872983,7,0,10,312,64.97313526300732,38.342898344621744,2
2290,12,49.55149693042388,25,7,3,0.8171567194098115,126,0.1655860767139893,91,64.1902419835979,10,448,3,2856,11,72,1.389238213803866,12,1,11,8,56.62315392425854,66.5870918511858,4
414,42,44.552422101089704,6,1,25,7.729911215696782,69,0.2780484251252761,85,42.68811540858609,7,493,12,2413,17,12,0.3329129613409465,1,-1,2,246,64.74591087568294,14.085401629995836,0
2758,29,24.21968373885462,8,7,46,5.078844219567083,181,0.09921739745084573,87,61.16670103908669,8,79,11,27,7,21,1.1218117132151464,7,0,24,14,43.75371408395303,62.90169469002783,4
905,7,27.861137081134963,10,2,10,4.829240844609746,65,0.2897977871858253,2,100.0,9,96,14,1704,38,88,0.9939684901717251,17,1,21,60,80.64275094114667,83.00253153933961,5
1367,74,7.48410849567728,9,4,21,2.933059721562619,147,0.20826985553248212,42,59.713667958633486,0,276,10,1745,0,70,1.2441475043622634,14,1,21,24,60.32920103360338,85.25718371176544,5
1201,69,18.525328604590662,28,5,16,4.669586064136252,108,0.03269811458961647,42,100.0,2,372,4,370,22,76,1.5248209416829561,12,1,27,224,48.340843983534825,83.63190087220602,5
1425,75,32.143997597524056,1,1,7,5.167375617094356,18,0.21059140287519543,98,85.43626145531988,7,21,1,716,35,10,1.356124268125225,8,0,23,360,83.9639853639936,23.87981214970273,1
395,42,26.89406568729293,7,3,17,7.032173535496334,46,0.03399513401172624,90,90.22890100845515,6,12,4,1518,42,35,0.4897753243443749,0,-1,6,260,74.76764032157676,13.133290864771322,0
2003,11,11.910918939707614,24,2,37,5.474795556165456,29,0.1729184679944736,99,73.11914221982363,6,302,4,720,45,93,0.8036024681134217,16,1,5,337,52.942045988748426,78.23123436769538,4
2392,31,14.1940964145152,21,6,30,2.2578427593602024,30,0.1590337270233222,85,93.14797534788586,0,437,12,1128,15,6,0.34234905452157827,1,0,12,258,68.26293009566893,39.12440942834521,2
2797,29,54.788254083241895,6,2,24,3.2666865786514174,93,0.30452039879042636,48,74.51913120419124,4,3,1,200,22,41,1.3262964834456965,0,0,9,159,76.07287410477078,33.33273574300183,2
1564,20,26.01064206869118,23,6,29,6.399202888755677,53,0.19924089965859604,5,91.27019123319054,3,43,3,520,35,55,1.5842111674588637,13,0,10,225,60.861163323538705,61.8336725414877,4
397,64,24.33347541162297,22,1,43,1.1554876234207405,176,0.2808678634025682,17,27.132322633062756,10,155,6,2659,47,36,1.00693392428579,18,0,22,218,41.37876412912843,58.12220482270759,3
2618,21,25.096317041958176,20,3,2,0.0,20,0.3108558620301009,2,77.3534818588155,0,475,3,2579,41,48,0.8390481585292768,9,1,5,247,67.0105458393671,62.186046120261814,4
1079,32,12.94719124304898,27,3,49,1.281834850622691,127,0.2685381985567056,77,79.9924498592704,2,435,12,681,48,52,2.6858376805341324,15,1,22,203,38.12409770500413,83.35897816723055,5
2509,32,22.142744808053003,17,6,3,3.691670717714468,164,0.15154327301423193,16,71.12468836468774,6,308,14,1916,27,81,0.0,15,1,7,284,51.460021642353745,80.88162226232953,5
2934,9,17.52683941774582,8,8,49,1.6561152017496101,97,0.13340615987318422,65,65.42042478204041,1,418,6,3113,32,23,0.9164520625593815,3,1,18,12,48.67889496617855,64.86327622025908,4
2377,38,34.52337197045979,27,5,14,2.5969719615300613,137,0.15029132600988293,9,55.07906581675303,8,439,12,2912,21,52,1.1020930283341936,3,-1,5,75,38.17420127080445,54.80834121217699,3
287,29,28.181770390539484,4,3,37,0.5898258015060276,145,0.3181160345908697,94,19.93951779537322,2,269,2,1038,16,2,1.1645519168679415,14,0,16,355,43.52686099576794,29.087377920608304,1
2067,69,38.48415201404162,4,5,23,6.929624222635322,191,0.06052400154745627,19,80.41255367859253,4,241,12,2039,7,71,0.0,1,-1,20,189,61.809417354860244,44.42813427099836,2
1412,48,34.940902868939844,11,5,19,0.1804261854809006,13,0.17280478436052782,59,78.76738737636852,4,30,2,3019,50,90,1.1215565433616432,19,-1,16,340,73.22560623930885,64.23971055970264,4
778,49,31.41178899385949,15,6,19,1.8738941951584298,39,0.12611533799113855,99,77.35418872117879,8,462,4,2231,21,41,0.3932906363196249,5,0,12,239,48.31367124095148,25.422800855117284,1
1448,45,31.772104744121222,28,6,47,0.0,183,0.1500567688553507,54,74.83112275160404,8,65,7,2640,0,30,0.9556706575222766,13,0,2,24,47.51505488147251,52.33997883585398,3
1611,55,45.07949011299043,2,4,23,0.03532767066138609,77,0.06289697442642952,68,72.44231263721646,10,66,12,3357,42,61,0.0,6,1,0,32,67.17560416117995,38.153941896084476,2
1561,33,40.7029104812262,10,5,44,2.2430603771245896,113,0.19581722212178865,97,80.26557690815837,5,188,5,3624,8,16,0.0,5,-1,25,312,65.06923863923167,12.828443092112877,0
1077,62,40.29981198755036,9,4,9,0.0,35,0.1676916030172684,31,56.999162824632734,3,30,2,3539,0,0,0.9877764262005442,12,0,14,254,78.729989965497,28.710862178886803,1
2632,50,30.573365926845725,26,8,29,1.9321916940594168,43,0.22393303563098454,66,49.716400159320685,2,115,8,3315,36,35,0.6166636979112028,4,-1,0,304,50.104875051345076,28.350008157844577,1
2054,23,5.472533822291531,4,4,23,4.54618204581535,147,0.3538921390865387,30,52.05444059745752,3,469,9,2560,29,33,0.0,0,-1,0,283,56.16955465412579,29.67396478587368,1
1968,69,36.14746950928138,20,3,3,6.378467666804848,26,0.32120334732441286,93,49.14494101654124,6,230,3,3637,12,2,2.0613712781059705,5,-1,23,146,69.87568758522825,13.429511838637051,0
861,33,51.54238930741879,4,8,2,3.7785606350264627,157,0.09880800034126136,15,44.90600263968787,2,123,2,929,11,10,0.0,0,1,12,305,56.14224872270458,40.053340399198994,2
2287,5,29.598273711819235,20,7,2,2.518826981846395,8,0.09133606861155869,50,79.33379933164618,9,315,4,2034,6,41,1.2519502847682924,1,0,1,48,61.418264219645906,37.18473390589014,2
692,68,50.55006652037981,26,5,48,3.8605373449487024,133,0.11259886459562271,41,100.0,4,126,3,1605,40,34,0.0,2,1,22,48,46.28047282639239,60.00057351622532,4
2442,10,13.550647819560336,6,1,16,3.279176830274066,141,0.31990901086886847,76,44.938372300591624,8,69,11,2248,8,33,1.275703048156256,7,-1,19,196,67.35831681619109,29.424841907690322,1
1984,18,29.275344593999826,27,8,9,3.6194545294426987,165,0.458226110407423,79,78.78734561390159,2,449,13,3311,5,47,0.0,4,-1,4,318,51.5239192985142,14.98177374332139,0
951,44,21.546072961454055,23,8,7,4.031169729923538,151,0.24183138071832397,36,71.32691621943863,10,18,10,594,21,68,0.9644578150582581,9,-1,27,116,44.32790811306957,67.41058353992614,4
834,70,18.13923358214317,19,7,28,2.195767903131885,8,0.1986676181034167,95,59.09649809044445,7,329,5,2702,24,22,0.26898082212308416,17,0,18,245,49.32913665007101,40.42150998090278,2
1739,74,36.326584522045486,10,1,21,1.6057080945406432,27,0.22265762484168697,61,41.541037874152,8,417,14,1556,24,65,1.0474517441420224,1,-1,2,316,60.09855069959815,34.91501447477462,2
678,15,29.641563664211663,16,2,37,6.758775982303543,5,0.2177689817208865,56,61.6165939971124,10,394,9,3236,24,11,1.7665711543997826,18,1,11,127,57.429869530936735,53.45036510134055,3
1506,3,17.279833862418826,24,7,50,5.512751584598901,62,0.18866307723636938,88,65.63172267247278,10,24,14,71,21,76,0.681156498967893,19,1,20,54,51.86280604531959,84.2556130820999,5
2744,24,36.27987557443758,7,5,10,0.8515526313069262,83,0.10640252679488807,64,100.0,7,367,9,2463,49,60,1.4849713358374,10,0,29,306,65.13010503523915,56.48740736534197,3
2041,63,41.19622444500256,19,8,29,3.2145819936761146,61,0.40317231986800356,29,61.44548480528081,2,346,14,51,42,66,0.7920345930656594,19,1,26,198,40.32579617890503,91.48703012032846,5
2683,53,35.48031629164236,27,2,4,5.5272880821486625,130,0.1340232032551918,21,64.63738018401176,7,22,2,3230,33,39,1.8149226072598434,5,-1,8,268,53.72788865062742,37.606603086597566,2
2387,35,31.062448143817132,9,8,8,3.14906922818287,134,0.2437138735811546,3,83.38823260985345,8,39,5,2296,34,74,1.130646437865697,20,-1,30,267,65.34494357965082,50.850131842138886,3
1562,16,18.33580307621717,16,1,8,0.24880381664034035,151,0.24339183263725853,3,79.9569361726898,5,242,5,1039,33,27,1.0315877078497493,20,-1,23,362,60.955113244599055,56.33493541018206,3
1113,78,22.46812306589282,7,4,8,1.9369435018133316,166,0.26369031574574686,63,47.172805726208956,3,461,11,2303,43,48,1.3945167460459789,1,0,8,15,53.22813098066872,52.43674364671078,3
2759,19,40.27786625958401,29,5,48,4.352447713904168,42,0.06385123829801223,62,70.49611815118882,10,294,13,1707,20,78,0.8632745414974792,16,1,28,128,42.68161196180235,89.8948943562454,5
2015,14,11.217316481250855,20,1,45,3.0647836867749625,98,0.18522788450546573,100,42.17144251688926,0,22,3,3341,49,41,0.0,4,0,9,24,56.79262628362299,27.810101807177233,1
982,2,25.54553492909779,14,1,18,7.0602991491447735,144,0.18096078621632716,91,50.04934641339865,5,46,3,2704,16,14,1.1512614165785762,8,-1,1,174,52.996414365714266,14.90452384131475,0
341,31,20.96044078703413,25,3,32,2.2672051047223896,68,0.3013165371177276,29,100.0,6,239,14,129,41,96,0.4321624432709782,15,-1,21,39,63.720220242781245,83.46389059893082,5
2277,47,28.132307892947725,17,4,32,3.4060195349668123,88,0.24175935378685748,2,84.96168428779478,5,160,7,1101,14,27,0.17898839297989677,17,1,0,242,67.66114351469561,43.897796102805955,2
1294,62,27.895362231824947,6,5,24,5.030887038735167,26,0.33697065813924754,9,35.217158713998415,0,228,7,3227,13,100,0.16996077666436094,1,0,3,13,65.57137406352487,36.665510303523334,2
2086,63,27.284807015864583,23,4,45,2.244241471352488,69,0.2608423725476595,44,56.371280206083426,4,304,9,588,20,95,0.31843764683371956,11,0,8,251,45.368629853966695,60.98558820995468,4
2272,3,34.419262996333956,23,6,48,5.233520143540124,99,0.22628828270800466,92,56.735554626435984,7,368,11,820,11,25,0.8724803366222985,3,0,0,290,45.95951629237125,52.18535310980226,3
2349,47,35.82881529331659,21,7,7,3.865382568840696,153,0.24904548244647823,70,65.7804233196466,7,199,11,623,44,35,0.7672791333427018,14,0,26,204,48.18353166922651,55.14454880142966,3
2550,72,44.94679682051685,22,7,26,3.471717597131174,54,0.11284374166538041,87,64.94408950465548,1,37,14,513,13,49,0.3788545853659595,17,1,17,203,45.45056119227759,81.14169231504914,5
1196,76,35.698903260183165,5,4,29,2.6771551427058937,152,0.25820012441347856,59,72.00316340332755,8,387,12,1584,2,25,0.5179808182853038,1,-1,2,232,62.57293515629588,18.4300992750546,1
1643,69,21.099059554789207,13,8,14,1.6729749764654698,90,0.0,17,53.40730813637278,10,468,8,2398,11,88,1.4887054108669575,5,1,18,75,43.67901419976157,65.82320117822255,4
1141,73,40.67850022566046,22,4,11,4.698038963772328,177,0.04519038441186188,1,59.932714108950236,10,264,5,2370,31,59,1.2343432679965347,10,-1,14,147,41.690858269860385,52.505906012519226,3
2819,3,42.3707750205482,10,6,4,6.224895847175521,26,0.3083204648753548,70,87.72366003726717,4,459,15,3641,38,48,1.5399145133576018,15,1,7,44,59.116497364596,73.02086178691829,4
2288,34,23.904735138392084,3,7,8,1.3437063062105314,176,0.1487748784961612,75,40.487630656039826,10,56,5,1943,17,60,1.1816855685513525,4,-1,2,348,58.722038749879715,14.562612437976462,0
348,60,36.48736289225682,10,6,22,6.233260969741437,133,0.3300727531840557,48,58.39436564458586,6,197,4,629,2,58,1.1783214022002675,6,1,1,276,53.280462739380766,49.57645917469459,3
1264,13,5.0,2,8,12,2.4759894533620974,152,0.25430395675566003,96,54.894603904686974,7,55,2,1554,2,99,0.9374449911070573,16,-1,7,272,71.57729332542344,40.33016287796706,2
2951,62,46.32009248888829,2,7,18,3.0048561605043376,23,0.16036756930529034,93,52.32971189723714,3,42,8,2558,50,12,0.46151169105360934,0,1,1,152,75.01288190567752,6.3331204528655185,0
2289,65,20.515276152013612,1,4,6,3.4429944303406996,106,0.1992052152825596,52,61.131588511538524,3,117,9,2785,47,3,0.3987526979687618,17,0,0,100,64.79497935922176,30.093500265620428,2
234,79,7.798163753087355,2,1,50,3.4970053697606995,73,0.30093336273408533,34,61.90378728278009,1,202,9,518,35,12,1.2895422452346152,18,0,17,86,63.63779023823377,86.65719146977425,5
912,30,38.14994412568286,11,6,20,0.5381232467128303,81,0.15688065961550232,2,61.45958517036347,0,376,10,1055,2,18,0.3490210344887341,17,1,12,253,63.23950179910651,59.29891860277772,3
723,9,38.149756991860556,6,3,33,2.2521306832289896,79,0.2820088163957746,17,78.14657724970374,1,129,13,1597,20,94,0.0,12,0,2,260,63.85386404269407,53.80819212643434,3
2955,5,24.076967233748512,7,5,15,4.517706938579281,76,0.18938041215100357,80,54.3553175614373,2,82,8,2840,24,95,0.0,5,-1,0,0,57.933534424133235,30.08011245361085,2
2531,7,26.833276720836498,17,3,30,0.023439993491747302,105,0.18340849062181805,34,82.22002554366512,10,89,2,1264,12,2,1.5692002486234768,12,-1,14,258,51.760919733687366,33.60965101416757,2
2710,6,51.578549567842025,29,6,49,2.8624670733857425,164,0.23956207148966302,38,81.31076122452455,6,79,14,1085,44,82,0.9549637819464004,19,-1,27,321,37.42394226784509,91.4449496379438,5
2998,59,43.67777122182243,29,7,46,0.9487320176743044,28,0.20786508557209865,67,82.2037694438045,0,377,1,2688,48,65,1.680696462052477,4,1,9,276,49.69576843900436,80.3742795941557,5
583,76,27.071247888127214,12,8,20,4.718770586117729,156,0.1857215982012865,81,86.80999897208832,5,402,2,3058,0,57,2.015155425020719,3,-1,6,294,61.36999229514651,27.784870065898126,1
717,8,40.20438975759758,11,3,39,5.120362198927058,177,0.2946453687659488,43,69.68204221367174,2,45,6,498,26,58,0.38875039838792347,4,-1,30,360,57.56253398972341,46.82351495815002,3
352,56,31.88882523127978,19,5,48,1.2287699257263025,116,0.3535534407525319,23,48.33698708373622,1,426,15,330,37,96,0.883125328148742,16,1,6,175,47.9812297776599,86.0349674330229,5
2479,5,27.161117569428683,27,7,1,3.277874978359262,18,0.1832822097849243,72,47.23732682650473,10,207,11,161,8,53,1.0705284769595864,1,-1,19,63,54.413286028113845,63.876423780306524,4
885,41,5.0,12,8,25,0.9492482471059738,82,0.19228013573617458,23,51.473995137901056,1,446,14,1445,25,34,0.6737382118354907,13,1,7,168,41.263824617553496,70.20916039557164,4
1921,62,22.138125352544996,3,3,6,3.2422393847301487,59,0.12345806627783906,44,69.79298741171161,0,119,4,1374,14,38,1.7841282187862215,2,-1,21,138,78.278706713913,28.926241773202435,1
1417,54,34.43734906685412,5,5,9,7.3197649263039155,72,0.3684480685144053,78,52.65219900964074,7,129,3,1683,46,11,1.072593764887954,8,-1,14,241,68.43888812293692,12.510079897299068,0
2314,44,17.18372237871842,24,2,38,4.078159827312769,128,0.12800881571413947,53,52.72957706264911,7,332,11,1811,4,63,1.9282283078869096,8,-1,13,97,41.80903902999523,58.332272295981525,3
287,30,23.011660147401642,2,2,33,1.2737053873097546,117,0.23909382014427835,90,72.13926936905145,5,471,13,1213,30,53,0.992182735604716,18,1,27,14,55.06715433545614,82.1542554899622,5
1225,61,49.830125538981875,20,2,26,1.4341749696889698,22,0.3769936280642876,34,11.780882683703098,3,473,13,707,27,2,0.734342775571431,14,1,13,75,51.14770168940845,59.2926453756357,3
2492,58,47.38644666141276,13,6,22,3.245006466207634,147,0.284642111994477,5,59.82291944056101,8,223,11,371,30,16,1.9840258130060344,4,0,24,186,48.22593950468364,60.6334230255912,4
125,66,5.0,28,5,14,1.3790346844951444,175,0.2188199552804365,20,8.971143434890621,9,424,8,3211,25,45,0.0,12,-1,4,181,47.50082799107558,44.58587446912774,2
2080,9,60.26582691639243,16,6,29,2.7571684950394735,89,0.3032312857648434,51,83.31107219458299,1,78,1,2986,5,42,0.6920867121874819,2,0,0,72,59.83954290915676,28.693771801103775,1
2888,72,48.215985524499374,19,8,7,4.520546571588593,138,0.09048048337010373,53,77.82932020308225,6,347,10,78,46,51,0.9789920287185607,1,-1,18,216,50.940718103292674,50.990641368970515,3
1800,61,60.655045373692616,28,7,43,1.9115535067022533,194,0.24948247553833303,34,82.10700496160811,10,291,5,338,25,7,2.430892838883831,19,1,19,316,33.86199486955217,57.65896286581024,3
1659,44,12.053772014941927,13,5,18,4.469796508712848,119,0.23362519011800773,1,53.23324240709151,9,139,2,223,18,63,0.8500457887812529,0,-1,3,109,57.78351373333463,54.55021923776866,3
2896,67,26.429689387280746,3,6,7,4.820122439042169,104,0.37462252653708705,76,78.02508592965499,7,296,15,3650,30,17,0.0,2,1,11,211,58.65995843873962,27.18347835565512,1
1722,57,54.60289435399742,11,3,2,2.7808218277137344,51,0.034358842624131414,28,45.393417764724035,9,305,5,2603,32,54,1.133252659038661,4,0,22,89,52.6805658985667,51.555903088514484,3
1967,59,24.485474495649804,14,4,14,2.849343417717518,2,0.3648189397418993,71,68.4889481476221,7,97,7,2701,26,17,0.5410656894243813,13,-1,1,266,73.32882617655035,11.603924897310392,0
2304,44,42.343954807367155,29,6,42,0.0,182,0.35075542097769885,45,36.513977686755375,7,424,10,2713,37,97,2.71071281995507,6,-1,23,165,20.84653852921805,85.59247368887146,5
1171,29,44.098727041812154,9,8,24,2.727521619265162,157,0.16491711103934664,46,81.79054904581027,6,221,11,3426,0,36,0.0,7,-1,28,284,56.16534585725294,41.47616136157004,2
934,41,35.5392379871948,14,4,33,2.79858578535228,11,0.1224824090912106,78,50.63559144758625,3,217,9,2397,41,31,0.6036836926077691,6,1,27,288,53.333639457437414,56.80518972334065,3
2373,50,26.214800213343942,1,6,27,4.154794500556608,124,0.30379834361157787,54,69.3827285370057,6,23,2,2182,41,26,1.3270533698578106,13,-1,1,289,68.01127833001601,38.44568489779814,2
1453,43,41.747048029086756,3,8,30,5.746354167858371,61,0.24713243817295227,96,79.54238540676732,3,1,12,809,9,20,0.3629962459025018,0,-1,10,160,63.11004962738541,0.09266951153336933,0
852,37,40.30476868513735,22,4,49,4.509384896083098,80,0.1656158376433687,67,71.65202559074213,3,458,12,870,50,27,2.0197960863174336,4,1,2,183,41.422547332160846,88.48669878492855,5
344,17,25.814051187717737,5,3,34,5.2771767683960915,87,0.21484374611547621,77,63.31499661794996,10,93,13,266,44,91,0.5910320170132395,18,1,25,259,62.222812695211005,81.13321577144329,5
796,1,26.488198930615617,28,4,32,3.1820607817840565,115,0.17817151850808138,70,77.65269680366049,10,186,13,1757,48,74,1.262872282273659,12,0,22,21,37.55625742047866,70.37698981842308,4
982,44,25.687933019162458,4,6,22,5.963576150882449,82,0.08752301455286543,82,42.89493035375644,4,200,4,1511,21,17,0.0,3,-1,3,324,60.113464526393365,14.72778836147168,0
705,13,38.25590632326908,10,8,6,0.0,189,0.2788444871307211,64,31.040756227845385,7,488,10,3080,9,53,2.3742853289694565,17,-1,6,351,47.96487005907837,52.25197790870504,3
953,13,64.40320192311823,25,2,18,2.0286062319937423,72,0.28953447782154357,53,31.168002374758764,6,252,1,2166,30,66,2.31453907827371,11,-1,0,318,53.05496345984036,37.50263133335625,2
2860,67,32.65952323022875,14,6,45,0.0,124,0.25792140832315447,3,36.832612730796214,9,85,9,2479,20,58,0.270212805951222,17,-1,9,318,43.78184625476163,52.18284069466945,3
1086,64,17.28425433287738,1,3,20,1.826507501604086,13,0.23188845318296014,50,42.640795780972404,5,253,10,3145,16,10,1.4087376921463617,20,1,30,285,63.70011743792827,42.835434574969945,2
793,12,43.1888878914922,24,1,13,3.453773321369592,81,0.2938424727220175,14,64.03850625144248,6,353,7,1364,16,82,2.22387637865097,6,-1,10,165,61.80457971859705,76.19657752770382,4
2902,51,78.1062738204584,27,4,7,0.6466776882730154,171,0.19390143785930752,23,74.81099348539026,7,377,14,461,49,37,1.3829692748816422,13,0,29,168,37.94330191885184,80.98452981683867,5
449,46,52.83586984949099,6,3,2,3.3902747014262142,164,0.3056691198007102,42,36.5724449819904,5,328,14,762,41,85,2.7269581510587066,14,0,13,182,45.79393077868995,65.30835611670969,4
984,2,45.03257827027619,3,1,47,7.556668115044974,57,0.1773956252616789,25,43.228889905861365,5,348,8,2616,46,44,2.4846677790196696,8,1,24,95,51.57529098521425,80.31205438274773,5
1080,9,60.0576065055634,2,3,28,3.448644800691056,174,0.13303252822884287,93,86.09210017178128,3,7,14,2743,5,4,2.1928547191617787,13,0,21,56,71.22490363893107,40.5432734342373,2
2915,41,28.04569837551774,20,6,16,4.1499879082053575,56,0.10883707450011115,71,100.0,4,52,8,668,2,2,0.6800277163538133,8,-1,3,348,71.76687574803229,12.156884491625808,0
150,30,28.236458072259925,9,8,32,3.323942967774869,180,0.30133250573627257,28,59.42925812181299,0,291,8,2982,11,10,0.5970334196769316,1,-1,11,199,54.054551457657034,26.62112647858198,1
2318,62,12.449833698049293,30,7,2,1.687364387946563,129,0.319003425239552,43,54.53536360667561,3,260,7,3364,15,61,1.6097657999387134,5,0,4,161,52.004381920869506,61.58221405810012,4
640,63,19.978326153738536,10,5,1,2.658547581844525,42,0.2594063294901719,44,40.6543837938014,2,222,2,1276,44,23,0.0,14,1,2,327,62.34415369754155,44.70768206782391,2
